Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
61455;1,649999;14,5520;1,4579;0,2313;17,6732;279,5125;4,8441;True;True;0,4355;1,5815;0,1466;296,9019;6,4953;41,3882;-1,5873;-0,7946;0,1467;0,0000;0,0347;1,5444;0,1514;285,5830;50,6194;287,8113;-1,4787;-0,0619;-0,0226;0,0000;
61460;1,674999;14,5520;1,4484;0,1805;17,9879;277,1612;4,3988;True;True;0,3903;1,5671;0,1515;295,5388;8,4799;44,1132;-1,6108;-0,2594;-0,0130;0,0000;-0,0225;1,5474;0,1548;284,7835;54,3404;281,2833;-2,3223;0,2385;0,3967;0,0000;
61465;1,699999;14,5483;1,4403;0,1193;17,5919;271,3336;1,1939;True;True;0,3452;1,5700;0,1370;290,8750;14,3768;42,9953;-1,3770;0,6683;-0,9084;0,0000;-0,0864;1,5625;0,1568;285,3411;63,8006;266,3812;-2,1957;1,0747;-0,1780;0,0000;
61470;1,724999;14,5380;1,4551;0,0622;17,8120;264,6040;358,6452;True;True;0,3045;1,6115;0,1256;282,8882;18,9649;42,2811;-1,2443;2,0714;0,1444;0,0000;-0,1526;1,6119;0,1581;285,6322;67,8321;258,9454;-2,2335;2,0879;0,0934;0,0000;
61475;1,749999;14,5238;1,4879;0,0197;17,0468;262,0771;359,0314;True;True;0,2783;1,6644;0,1399;278,6972;32,7064;37,5005;-0,9457;1,4578;0,5698;0,0000;-0,2133;1,6622;0,1614;283,0654;60,8835;264,8996;-1,9000;1,1950;0,1405;0,0000;
61480;1,774999;14,5113;1,5048;-0,0146;16,5310;262,4245;359,6672;True;True;0,2357;1,6712;0,1571;280,5815;11,3663;57,8401;-1,5937;-0,8386;0,2122;0,0000;-0,2677;1,6691;0,1670;280,1994;54,4934;265,9557;-1,9170;-0,7278;0,0227;0,0000;
61485;1,799999;14,5033;1,4774;-0,0495;14,2545;265,4060;-0,0017;True;True;0,1934;1,6225;0,1480;282,6170;16,8934;42,3298;-1,5938;-2,3211;-0,4536;0,0000;-0,3102;1,6209;0,1697;276,5568;72,4947;251,5033;-1,1719;-2,3736;0,3483;0,0000;
61490;1,824998;14,4915;1,4300;-0,0776;10,4764;267,8503;358,6225;True;True;0,1604;1,5528;0,1492;283,2939;24,3327;37,1255;-1,5038;-3,4901;0,5249;0,0000;-0,3449;1,5539;0,1937;274,9936;105,8565;222,8351;-1,4041;-3,0651;1,5694;0,0000;
61495;1,849998;14,4795;1,4149;-0,0830;14,7457;270,6892;357,9129;True;True;0,1649;1,5219;0,1541;283,2119;7,3848;55,3333;1,3374;-0,8795;0,4957;0,0000;-0,3518;1,5275;0,2158;271,0099;75,4072;256,0238;-0,0349;-1,4273;1,4024;0,0000;
61500;1,874998;14,4761;1,4209;-0,0551;17,7345;272,6531;0,3798;True;True;0,2078;1,5367;0,1693;290,6675;14,3323;53,6944;1,6270;0,8894;0,2603;0,0000;-0,3102;1,5395;0,2472;279,2193;50,7191;272,0120;1,7974;1,0617;0,5937;0,0000;
61505;1,899998;14,4741;1,4435;-0,0094;16,4505;273,8414;0,9793;True;True;0,2594;1,5676;0,1763;289,5483;12,3714;59,7935;1,6667;1,0343;0,2245;0,0000;-0,2563;1,5636;0,2540;280,2067;37,4038;292,0582;2,0328;0,8251;0,2479;0,0000;
61510;1,924998;14,4754;1,4589;0,0312;16,1088;273,4017;2,0297;True;True;0,2939;1,5850;0,1855;287,3495;357,2889;74,2834;0,9102;0,4086;0,1959;0,0000;-0,2263;1,5754;0,2549;282,1235;28,8986;299,2110;0,1126;0,0623;-0,3101;0,0000;
61515;1,949998;14,4664;1,4759;0,0519;14,1302;264,4336;1,8483;True;True;0,3289;1,5793;0,1793;288,5127;358,9941;69,4466;1,3775;-0,9736;-0,5347;0,0000;-0,2528;1,5500;0,2322;279,8177;38,7461;277,0490;-1,5366;-1,8714;-1,2543;0,0000;
61520;1,974998;14,4520;1,4387;0,0633;5,7722;254,8242;5,8358;True;True;0,3694;1,4838;0,1717;288,9774;354,2399;80,1999;1,9444;-6,5684;-0,1048;0,0000;-0,3025;1,4427;0,1830;280,0875;332,6350;335,0011;-2,7118;-6,9318;-3,2459;0,0000;
61525;1,999998;14,4596;1,3183;0,0526;9,2506;242,2800;5,6146;True;True;0,3382;1,3247;0,1633;288,6263;357,4924;63,9649;-3,2121;-5,3752;0,7927;0,0000;-0,3407;1,2787;0,0960;286,3344;277,0663;35,3484;-1,1446;-5,5530;-1,9380;0,0000;
61530;2,024999;14,4630;1,3024;-0,0253;13,4404;241,5414;0,2165;True;True;0,2055;1,2510;0,1913;306,2248;346,9010;47,3650;-6,1300;1,0804;1,1414;0,0000;-0,4649;1,2333;0,0688;280,2544;289,7148;1,6853;-6,8252;2,6664;-0,2399;0,0000;
61535;2,049999;14,4737;1,3493;-0,1320;12,8363;238,9381;1,0766;True;True;0,0413;1,4307;0,1492;297,6012;320,8102;78,9043;-10,3981;11,2775;-2,6536;0,0000;-0,6722;1,3974;0,0169;276,8349;179,1873;96,5909;-13,3763;10,8238;-2,6878;0,0000;
61540;2,075;14,4880;1,4031;-0,2663;9,9168;230,3875;0,8430;True;True;-0,1084;1,6621;0,1274;284,9354;282,8240;127,4910;-8,3046;13,8400;-0,9778;0,0000;-0,9178;1,5362;-0,0191;297,7058;260,2726;359,0028;-13,8732;4,5659;-2,8890;0,0000;
61545;2,100001;14,5035;1,4323;-0,4048;9,0280;220,8344;0,1867;True;True;-0,1512;1,8366;0,0875;281,0884;138,6413;279,9215;0,1464;9,4604;-4,6990;0,0000;-1,0664;1,4482;-0,0691;306,1579;239,5934;25,8163;-12,0398;-5,6105;-1,1012;0,0000;
61550;2,125001;14,5160;1,4173;-0,5757;6,8959;219,4818;359,3339;True;True;-0,1117;1,8350;-0,0160;305,1304;106,0959;301,7555;0,9832;-4,0235;-4,7638;0,0000;-1,2404;1,2891;-0,0954;317,0103;258,0438;5,2516;-5,8584;-8,7782;-2,4827;0,0000;
61555;2,150002;14,5144;1,3676;-0,7662;4,5491;218,9851;0,4629;True;True;-0,1404;1,6834;-0,1160;317,8151;111,1087;299,5159;-2,4096;-5,9866;-2,4095;0,0000;-1,4279;0,9536;-0,1074;356,2682;252,4402;24,4208;-3,0934;-10,9916;-0,4550;0,0000;
